order_id,user_id,order_date,payment_method,shipping_method,shipping_cost,order_status,shipping_province,shipping_city,total_amount,discount_amount,actual_amount
51439,799,2025-02-18,花呗分期,普通快递,8.0,已完成,辽宁,沈阳,439.34,0.0,447.34
51440,3508,2024-08-17,支付宝,加急快递,16.83,待发货,北京,西城区,166.84,0.0,183.67000000000002
51441,9963,2024-08-17,支付宝,加急快递,26.73,已完成,陕西,渭南,48.7,18.61,56.82000000000001
51442,1324,2024-08-17,银行卡,普通快递,12.0,已退款,上海,黄浦区,371.7,0.0,383.7
51443,8334,2024-08-17,支付宝,加急快递,25.01,已发货,湖北,黄石,124.06,7.16,141.91
51444,4409,2024-08-17,微信支付,自提,0.0,已完成,浙江,嘉兴,70.85,0.0,70.85
51445,4486,2024-08-17,支付宝,加急快递,19.45,已完成,广东,中山,60.32,5.08,74.69
51446,1998,2024-08-17,货到付款,普通快递,0.0,已发货,广东,珠海,90.04,18.16,71.88000000000001
51447,200,2026-06-19,微信支付,普通快递,0.0,已完成,四川,成都,161.08,23.94,137.14000000000001
51448,5613,2026-06-30,银行卡,普通快递,0.0,待付款,湖北,荆州,684.39,0.0,684.39
51449,11809,2024-08-17,支付宝,加急快递,24.52,待发货,北京,朝阳区,105.35,0.75,129.12
51450,10016,2026-01-10,银行卡,普通快递,5.0,已取消,广东,珠海,149.04,0.0,154.04
51451,5655,2024-08-17,支付宝,普通快递,5.0,待发货,广东,珠海,303.59,15.89,292.7
51452,7287,2024-08-17,支付宝,普通快递,5.0,待付款,广东,惠州,33.88,3.26,35.620000000000005
51453,7708,2024-08-17,支付宝,当日达,31.08,已完成,上海,长宁区,21.74,0.0,52.81999999999999
51454,10497,2025-09-10,货到付款,普通快递,8.0,已完成,云南,丽江,119.74,0.0,127.74
51455,7024,2025-07-15,微信支付,普通快递,0.0,待付款,江苏,苏州,226.92,15.63,211.29
51456,11139,2024-08-16,微信支付,自提,0.0,已完成,重庆,沙坪坝区,325.73,50.9,274.83000000000004
51457,8293,2024-08-16,支付宝,自提,0.0,已完成,山东,潍坊,30.26,3.28,26.98
51458,2121,2025-11-03,支付宝,自提,0.0,已完成,浙江,宁波,11.51,2.03,9.48
51459,6310,2025-07-20,花呗分期,普通快递,8.0,待发货,安徽,马鞍山,182.15,0.0,190.15
51460,3326,2024-08-16,微信支付,普通快递,5.0,已完成,辽宁,大连,289.83,21.57,273.26
51461,7697,2024-08-16,花呗分期,普通快递,0.0,已完成,海南,三亚,685.55,49.85,635.6999999999999
51462,4308,2024-08-16,京东白条,普通快递,0.0,已完成,四川,成都,24.45,0.63,23.82
51463,10556,2024-08-16,支付宝,自提,0.0,已完成,浙江,绍兴,1115.84,0.0,1115.84
51464,5987,2024-08-16,京东白条,普通快递,0.0,已完成,福建,龙岩,528.93,0.0,528.93
51465,4578,2024-08-16,银行卡,自提,0.0,已取消,吉林,白山,225.91,0.0,225.91
51466,7712,2025-09-20,支付宝,普通快递,5.0,已取消,湖北,宜昌,164.53,0.0,169.53
51467,8258,2024-08-16,支付宝,普通快递,5.0,已取消,山东,济南,121.55,1.78,124.77
51468,11124,2024-08-16,微信支付,加急快递,21.45,待发货,四川,绵阳,382.21,5.45,398.21
51469,1628,2025-07-21,支付宝,加急快递,19.6,已完成,上海,闵行区,16.32,0.0,35.92
51470,349,2024-08-16,银行卡,普通快递,0.0,已退款,北京,通州区,1079.57,0.0,1079.57
51471,6811,2024-08-16,微信支付,加急快递,29.56,待发货,福建,泉州,226.84,35.43,220.97
51472,11320,2025-12-12,花呗分期,当日达,48.23,已完成,北京,朝阳区,14.85,1.29,61.78999999999999
51473,8551,2024-08-16,支付宝,普通快递,0.0,已完成,辽宁,鞍山,295.33,40.42,254.90999999999997
51474,5849,2025-08-22,京东白条,加急快递,12.94,已发货,广西,北海,32.32,3.69,41.57
51475,827,2024-08-16,货到付款,普通快递,8.0,已完成,福建,泉州,383.8,0.0,391.8
51476,11451,2024-08-16,微信支付,普通快递,12.0,已完成,河南,许昌,143.9,0.0,155.9
51477,6502,2024-08-16,花呗分期,普通快递,0.0,待发货,湖北,襄阳,208.12,34.29,173.83
51478,1925,2024-08-16,支付宝,自提,0.0,待发货,湖北,十堰,51.37,0.0,51.37
51479,11535,2025-02-12,银行卡,加急快递,20.6,已发货,四川,成都,87.51,0.0,108.11000000000001
51480,141,2025-03-15,货到付款,普通快递,0.0,待发货,重庆,江北区,239.31,108.65,130.66
51481,10967,2024-08-15,支付宝,加急快递,24.64,已完成,江苏,徐州,77.56,11.44,90.76
51482,5150,2024-08-15,微信支付,普通快递,5.0,已完成,北京,大兴区,131.09,12.23,123.86
51483,11081,2024-08-15,微信支付,加急快递,13.21,已完成,江苏,扬州,484.02,10.15,487.08
51484,1805,2024-08-15,支付宝,加急快递,24.27,已完成,浙江,杭州,1.15,0.0,25.419999999999998
51485,7513,2024-08-15,微信支付,自提,0.0,已完成,北京,丰台区,373.13,65.85,307.28
51486,6859,2026-04-14,银行卡,普通快递,10.0,待付款,上海,静安区,172.14,4.48,177.66
51487,3904,2024-08-15,微信支付,普通快递,15.0,已完成,四川,宜宾,157.47,0.0,172.47
51488,3685,2024-08-15,微信支付,加急快递,14.66,已完成,辽宁,锦州,5.79,0.0,20.45
51489,3143,2024-08-15,支付宝,普通快递,0.0,已完成,北京,丰台区,116.63,10.82,105.81
51490,5398,2024-08-15,微信支付,自提,0.0,已完成,上海,浦东新区,737.72,2.99,734.73
51491,6175,2025-12-19,微信支付,普通快递,5.0,已取消,青海,德令哈,114.66,14.55,105.11
51492,2456,2024-08-15,货到付款,加急快递,12.36,已发货,湖北,武汉,368.74,20.99,360.11
51493,7493,2026-01-27,微信支付,当日达,31.96,已完成,北京,东城区,84.61,6.04,110.53
51494,330,2024-08-15,微信支付,加急快递,24.22,已完成,广东,佛山,57.78,5.26,76.74000000000001
51495,7668,2024-08-15,银行卡,普通快递,10.0,已完成,四川,泸州,47.26,0.83,56.43
51496,11630,2026-02-12,银行卡,加急快递,25.0,已完成,四川,泸州,186.5,26.21,185.29
51497,10835,2024-08-15,支付宝,普通快递,5.0,已退款,河北,沧州,25.52,0.0,30.52
51498,9513,2025-02-03,支付宝,加急快递,18.44,已完成,江苏,南通,35.77,0.46,53.75
51499,2271,2025-05-11,花呗分期,加急快递,16.03,退货中,四川,南充,296.71,0.77,311.97
51500,4124,2024-08-14,微信支付,普通快递,0.0,已完成,江西,上饶,252.9,35.3,217.60000000000002
51501,5514,2024-08-14,支付宝,普通快递,0.0,已退款,上海,黄浦区,274.1,0.0,274.1
51502,2355,2024-08-14,银行卡,普通快递,0.0,已取消,广东,中山,4.68,0.0,4.68
51503,6593,2024-08-14,京东白条,普通快递,5.0,已发货,湖南,常德,344.09,0.0,349.09
51504,5951,2024-08-14,银行卡,普通快递,5.0,已发货,北京,西城区,255.69,111.11,149.57999999999998
51505,7096,2024-08-14,微信支付,加急快递,17.98,已完成,上海,黄浦区,7.49,2.17,23.3
51506,8975,2024-08-14,货到付款,普通快递,8.0,已完成,贵州,铜仁,193.99,44.71,157.28
51507,5242,2024-08-14,货到付款,普通快递,12.0,待发货,湖南,株洲,925.84,0.0,937.84
51508,4219,2024-08-14,微信支付,普通快递,5.0,待发货,江西,南昌,219.36,0.0,224.36
51509,6110,2024-08-14,花呗分期,普通快递,12.0,已完成,广东,惠州,119.22,0.0,131.22
51510,11187,2024-08-14,花呗分期,普通快递,0.0,已完成,江苏,常州,308.48,45.98,262.5
51511,6020,2024-08-14,微信支付,加急快递,29.7,已退款,广东,东莞,22.81,0.0,52.51
51512,10684,2024-08-14,花呗分期,普通快递,0.0,已完成,北京,东城区,24.59,0.0,24.59
51513,1496,2024-08-14,支付宝,加急快递,18.22,已完成,重庆,渝中区,968.64,108.34,878.52
51514,9381,2025-07-18,支付宝,普通快递,10.0,退货中,上海,徐汇区,1583.87,0.0,1593.87
51515,3310,2025-11-27,支付宝,自提,0.0,已完成,北京,通州区,66.81,20.48,46.33
51516,3194,2024-08-14,货到付款,普通快递,10.0,已完成,河南,南阳,32.38,0.69,41.69
51517,11954,2025-04-12,微信支付,普通快递,10.0,已完成,上海,徐汇区,3344.1,4.34,3349.7599999999998
51518,1401,2024-08-14,支付宝,当日达,25.87,退货中,浙江,绍兴,1782.73,0.0,1808.6
51519,3392,2024-08-14,支付宝,普通快递,0.0,待付款,山东,烟台,24.92,0.0,24.92
51520,3261,2024-08-14,货到付款,普通快递,0.0,已发货,广东,广州,105.87,0.0,105.87
51521,236,2026-02-02,微信支付,当日达,26.21,待付款,北京,通州区,175.04,4.43,196.82
51522,5993,2024-08-13,支付宝,加急快递,14.39,已取消,浙江,金华,177.66,2.0,190.05
51523,2846,2024-08-13,支付宝,加急快递,23.87,已完成,辽宁,鞍山,101.65,20.93,104.59
51524,10458,2024-08-13,支付宝,普通快递,0.0,已完成,福建,福州,144.56,19.48,125.08
51525,599,2026-01-02,微信支付,普通快递,10.0,已完成,浙江,杭州,288.97,4.04,294.93
51526,4883,2024-08-13,微信支付,自提,0.0,已发货,北京,海淀区,267.16,63.93,203.23000000000002
51527,7832,2024-08-13,花呗分期,加急快递,20.23,已发货,福建,福州,258.13,0.0,278.36
51528,8653,2025-09-17,银行卡,普通快递,5.0,待发货,北京,通州区,165.58,0.0,170.58
51529,9172,2024-08-13,支付宝,普通快递,10.0,已完成,河北,保定,60.44,6.51,63.93
51530,10802,2024-08-13,支付宝,加急快递,27.52,已取消,北京,海淀区,31.66,0.0,59.18
51531,11335,2024-08-13,微信支付,当日达,34.88,待付款,山东,潍坊,163.88,3.12,195.64
51532,8300,2024-08-13,微信支付,加急快递,19.78,已完成,上海,杨浦区,94.02,0.0,113.8
51533,7965,2025-06-12,微信支付,加急快递,22.57,已退款,陕西,汉中,34.09,0.0,56.660000000000004
51534,6409,2024-08-13,微信支付,普通快递,8.0,已发货,湖北,黄石,1000.33,0.0,1008.33
51535,5238,2024-08-13,微信支付,加急快递,17.57,待发货,湖北,十堰,58.1,1.25,74.42
51536,11687,2024-08-13,支付宝,当日达,38.42,待付款,山西,长治,191.9,1.03,229.29000000000002
51537,7923,2024-08-13,支付宝,自提,0.0,已取消,吉林,白山,104.14,1.63,102.51
51538,7305,2024-08-13,花呗分期,普通快递,5.0,已完成,广东,广州,65.94,0.0,70.94
51539,3549,2024-08-13,银行卡,普通快递,10.0,退货中,江苏,南通,185.1,94.41,100.69
51540,4598,2024-08-12,微信支付,加急快递,23.07,待发货,浙江,嘉兴,189.72,6.2,206.59
51541,3116,2024-08-12,银行卡,普通快递,10.0,已完成,广东,中山,14.03,6.01,18.02
51542,5934,2024-08-12,银行卡,当日达,41.16,待发货,广东,东莞,18.97,1.37,58.75999999999999
51543,4438,2025-06-16,花呗分期,自提,0.0,已完成,福建,龙岩,30.76,0.0,30.76
51544,10546,2024-08-12,微信支付,加急快递,27.34,已发货,浙江,杭州,8.43,0.0,35.769999999999996
51545,6049,2024-08-12,微信支付,自提,0.0,已完成,北京,通州区,107.31,23.33,83.98
51546,11859,2024-08-12,支付宝,普通快递,0.0,已取消,河北,石家庄,118.09,14.8,103.29
51547,9254,2024-08-12,微信支付,普通快递,8.0,已完成,广东,广州,225.2,0.0,233.2
51548,1568,2024-08-12,银行卡,加急快递,12.93,已发货,广东,珠海,286.06,8.83,290.16
51549,2460,2024-08-12,支付宝,普通快递,0.0,退货中,浙江,嘉兴,130.59,0.46,130.13
51550,11141,2024-08-12,支付宝,普通快递,8.0,已完成,湖北,十堰,287.99,33.85,262.14
51551,11550,2024-08-12,微信支付,自提,0.0,已完成,北京,西城区,39.02,3.24,35.78
51552,55,2024-08-12,支付宝,普通快递,0.0,已退款,江苏,徐州,12.29,0.0,12.29
51553,5487,2024-08-12,微信支付,加急快递,24.79,已完成,湖南,长沙,98.41,57.06,66.13999999999999
51554,3099,2024-08-12,微信支付,普通快递,8.0,已完成,上海,黄浦区,1303.05,0.0,1311.05
51555,3346,2024-08-12,支付宝,普通快递,5.0,已完成,山东,青岛,13.88,0.0,18.880000000000003
51556,6023,2024-08-12,支付宝,普通快递,10.0,已完成,湖南,衡阳,56.64,0.0,66.64
51557,6812,2024-08-12,花呗分期,自提,0.0,已发货,江苏,扬州,102.97,5.12,97.85
51558,766,2024-08-12,微信支付,当日达,37.06,已发货,广东,中山,199.66,5.19,231.53
51559,7888,2024-08-12,银行卡,普通快递,0.0,已取消,湖北,十堰,171.09,0.0,171.09
51560,4881,2025-01-05,支付宝,加急快递,20.3,已完成,北京,西城区,84.19,0.0,104.49
51561,624,2025-05-05,银行卡,加急快递,25.58,已完成,黑龙江,齐齐哈尔,22.75,0.0,48.33
51562,1536,2024-08-12,微信支付,当日达,45.58,已完成,辽宁,抚顺,1062.88,4.77,1103.69
51563,610,2024-08-12,微信支付,加急快递,26.15,退货中,北京,通州区,158.63,1.51,183.27
51564,4200,2024-08-12,银行卡,普通快递,0.0,待付款,北京,海淀区,286.18,64.42,221.76
51565,7890,2024-08-12,支付宝,普通快递,12.0,已完成,福建,厦门,47.59,0.0,59.59
51566,7264,2024-08-12,支付宝,自提,0.0,已完成,四川,成都,115.93,0.0,115.93
51567,6123,2024-08-12,支付宝,普通快递,5.0,已完成,上海,静安区,14.19,0.0,19.189999999999998
51568,7883,2024-08-11,银行卡,加急快递,26.9,已完成,上海,黄浦区,1439.53,0.0,1466.43
51569,10508,2024-08-11,微信支付,自提,0.0,待发货,上海,闵行区,731.15,2.74,728.41
51570,3064,2024-08-11,支付宝,普通快递,8.0,已取消,上海,浦东新区,54.66,2.85,59.809999999999995
51571,11513,2025-03-27,微信支付,当日达,36.23,已退款,浙江,宁波,163.71,0.0,199.94
51572,11568,2024-08-11,支付宝,当日达,39.11,已完成,安徽,芜湖,1275.57,0.0,1314.6799999999998
51573,6292,2025-07-22,银行卡,自提,0.0,已完成,浙江,嘉兴,84.5,41.42,43.08
51574,8504,2024-08-11,支付宝,自提,0.0,已完成,上海,静安区,49.48,1.75,47.73
51575,8425,2025-06-28,支付宝,自提,0.0,退货中,北京,通州区,485.41,0.0,485.41
51576,8033,2024-08-11,银行卡,普通快递,8.0,已完成,浙江,杭州,255.99,38.4,225.59
51577,282,2024-08-11,支付宝,普通快递,5.0,已完成,广东,深圳,104.2,8.55,100.65
51578,8764,2024-08-11,花呗分期,普通快递,10.0,待发货,辽宁,鞍山,1343.46,47.56,1305.9
51579,8715,2024-08-11,微信支付,当日达,29.9,已完成,四川,泸州,25.27,0.0,55.17
51580,7111,2024-08-11,银行卡,普通快递,0.0,已发货,浙江,杭州,133.34,23.25,110.09
51581,36,2026-01-02,支付宝,自提,0.0,已发货,重庆,渝中区,567.81,0.0,567.81
51582,2963,2024-08-11,微信支付,当日达,40.99,已取消,上海,闵行区,63.46,0.0,104.45
51583,1010,2024-08-11,支付宝,普通快递,0.0,已退款,湖南,湘潭,0.92,0.0,0.92
51584,5756,2025-10-01,支付宝,普通快递,5.0,待发货,北京,西城区,1499.93,415.7,1089.23
51585,1056,2024-08-11,支付宝,普通快递,5.0,已完成,辽宁,锦州,192.31,45.0,152.31
51586,4966,2024-08-11,花呗分期,自提,0.0,已发货,河北,石家庄,304.89,0.32,304.57
51587,2772,2024-08-11,花呗分期,普通快递,0.0,已完成,江苏,苏州,2710.42,35.49,2674.9300000000003
51588,5190,2024-08-10,银行卡,加急快递,18.1,已完成,广东,惠州,497.02,0.71,514.41
51589,5297,2024-08-10,货到付款,普通快递,5.0,已完成,陕西,咸阳,179.53,44.12,140.41
51590,5192,2024-08-10,银行卡,普通快递,0.0,待发货,北京,通州区,337.9,43.12,294.78
51591,5074,2024-08-10,微信支付,加急快递,20.59,已完成,北京,丰台区,29.89,0.0,50.480000000000004
51592,4231,2024-08-10,花呗分期,普通快递,0.0,待付款,浙江,杭州,133.26,7.98,125.27999999999999
51593,9736,2024-08-10,支付宝,自提,0.0,已完成,北京,海淀区,752.54,0.0,752.54
51594,3286,2024-08-10,银行卡,普通快递,0.0,已完成,江西,景德镇,86.26,0.0,86.26
51595,5043,2024-08-10,微信支付,加急快递,26.07,退货中,重庆,沙坪坝区,170.41,0.0,196.48
51596,11673,2024-08-10,微信支付,普通快递,8.0,待发货,四川,泸州,85.65,7.32,86.33000000000001
51597,8154,2024-08-10,花呗分期,自提,0.0,已取消,江苏,苏州,2.83,0.0,2.83
51598,8120,2024-08-10,微信支付,加急快递,21.26,已完成,浙江,金华,338.92,24.89,335.29
51599,2036,2024-08-10,支付宝,普通快递,8.0,已完成,湖南,衡阳,214.96,0.0,222.96
51600,1843,2024-08-10,支付宝,普通快递,10.0,已完成,湖南,株洲,473.32,2.27,481.05
51601,173,2024-08-10,支付宝,普通快递,5.0,已取消,江苏,无锡,459.52,37.8,426.71999999999997
51602,9797,2024-08-10,微信支付,加急快递,20.03,待发货,广东,中山,131.69,9.32,142.4
51603,8931,2025-11-14,微信支付,普通快递,0.0,已完成,浙江,绍兴,273.98,8.0,265.98
51604,11814,2024-08-10,支付宝,普通快递,8.0,已完成,北京,大兴区,42.89,0.0,50.89
51605,7061,2026-06-30,银行卡,自提,0.0,已取消,西藏,拉萨,515.86,100.77,415.09000000000003
51606,11475,2024-08-09,微信支付,普通快递,0.0,已完成,青海,海东,23.26,0.0,23.26
51607,4675,2024-08-09,支付宝,普通快递,0.0,已取消,上海,黄浦区,117.03,0.0,117.03
51608,2687,2024-08-09,支付宝,普通快递,0.0,已完成,上海,黄浦区,557.67,2.92,554.75
51609,9381,2025-09-02,银行卡,普通快递,0.0,待付款,上海,徐汇区,174.78,13.38,161.4
51610,4040,2026-02-15,支付宝,普通快递,0.0,已完成,湖北,黄石,582.69,182.64,400.05000000000007
51611,11913,2026-06-30,支付宝,加急快递,26.23,已发货,浙江,杭州,316.0,22.84,319.39000000000004
51612,1847,2024-08-09,微信支付,普通快递,15.0,已完成,广东,东莞,397.88,9.51,403.37
51613,161,2024-08-09,微信支付,加急快递,19.15,待付款,福建,漳州,314.1,0.0,333.25
51614,7690,2024-08-09,支付宝,普通快递,0.0,待发货,北京,西城区,83.67,6.23,77.44
51615,4032,2024-08-09,支付宝,加急快递,22.36,已完成,浙江,嘉兴,475.57,21.29,476.64
51616,4197,2024-11-21,支付宝,自提,0.0,已完成,江苏,南京,173.58,18.54,155.04000000000002
51617,8251,2024-08-09,支付宝,普通快递,0.0,待发货,广西,梧州,408.22,13.51,394.71000000000004
51618,9225,2024-08-09,支付宝,普通快递,0.0,已完成,天津,河东区,125.87,0.0,125.87
51619,4899,2026-01-19,微信支付,加急快递,14.35,已发货,安徽,安庆,21.06,0.0,35.41
51620,1695,2024-08-09,支付宝,普通快递,0.0,已完成,陕西,渭南,23.96,0.0,23.96
51621,4879,2024-08-09,银行卡,加急快递,26.28,已完成,广东,广州,29.84,0.0,56.120000000000005
51622,3723,2024-08-09,花呗分期,普通快递,0.0,待付款,浙江,嘉兴,51.08,0.0,51.08
51623,9231,2024-08-09,微信支付,普通快递,10.0,已完成,江苏,南京,3710.49,6.94,3713.5499999999997
51624,4103,2025-04-22,支付宝,加急快递,26.06,已完成,河南,开封,179.55,15.12,190.49
51625,3326,2024-08-09,花呗分期,普通快递,5.0,已取消,辽宁,大连,76.52,0.0,81.52
51626,9121,2024-08-09,微信支付,加急快递,16.35,已取消,上海,浦东新区,467.53,0.0,483.88
51627,11867,2024-08-08,支付宝,加急快递,24.92,已完成,广东,深圳,58.03,0.0,82.95
51628,3387,2024-08-08,支付宝,普通快递,0.0,已完成,北京,朝阳区,23.72,3.55,20.169999999999998
51629,6779,2024-08-08,支付宝,加急快递,13.32,待付款,北京,东城区,47.08,0.0,60.4
51630,10741,2024-08-08,支付宝,当日达,35.29,已取消,内蒙古,赤峰,206.28,0.0,241.57
51631,11448,2024-08-08,微信支付,普通快递,0.0,退货中,天津,南开区,688.58,14.59,673.99
51632,10968,2024-08-08,支付宝,自提,0.0,已完成,山东,临沂,162.07,13.37,148.7
51633,11236,2024-08-08,货到付款,普通快递,0.0,已完成,浙江,湖州,128.95,0.0,128.95
51634,1992,2025-12-13,支付宝,加急快递,23.93,已退款,广东,东莞,84.63,0.0,108.56
51635,4676,2024-08-08,支付宝,加急快递,19.85,待发货,江苏,南京,49.02,0.0,68.87
51636,4873,2024-08-08,微信支付,普通快递,5.0,已完成,浙江,温州,673.56,86.08,592.4799999999999
51637,8231,2024-08-08,微信支付,普通快递,0.0,已发货,福建,漳州,96.8,18.31,78.49
51638,869,2024-08-08,微信支付,加急快递,24.09,已完成,辽宁,沈阳,77.97,33.19,68.87
51639,2990,2024-08-08,支付宝,加急快递,17.08,已完成,上海,长宁区,39.17,7.59,48.66
51640,10739,2024-08-08,花呗分期,加急快递,14.99,退货中,上海,黄浦区,469.01,38.19,445.81
51641,9702,2024-08-08,花呗分期,普通快递,15.0,已退款,山东,威海,224.2,19.55,219.64999999999998
51642,4498,2024-08-08,京东白条,普通快递,12.0,已取消,江苏,南京,169.72,0.0,181.72
51643,5474,2025-03-06,微信支付,普通快递,0.0,已取消,北京,大兴区,178.56,0.0,178.56
51644,5679,2024-08-07,京东白条,自提,0.0,已完成,上海,徐汇区,115.99,1.31,114.67999999999999
51645,8487,2024-08-07,支付宝,加急快递,15.99,已完成,新疆,库尔勒,31.67,0.0,47.660000000000004
51646,7318,2025-01-21,花呗分期,普通快递,0.0,已取消,天津,河北区,31.84,0.0,31.84
51647,5283,2024-08-07,微信支付,普通快递,15.0,已完成,广东,惠州,519.59,167.04,367.55000000000007
51648,3991,2024-08-07,支付宝,加急快递,24.57,已完成,北京,大兴区,172.57,11.74,185.39999999999998
51649,8602,2024-08-07,银行卡,加急快递,21.65,已完成,四川,南充,598.41,115.2,504.85999999999996
51650,1304,2025-12-29,微信支付,当日达,36.42,待发货,北京,通州区,363.33,7.31,392.44
51651,3504,2024-08-07,花呗分期,自提,0.0,已完成,湖北,荆州,1180.08,382.74,797.3399999999999
51652,1877,2026-03-11,京东白条,普通快递,10.0,已退款,安徽,芜湖,46.26,0.0,56.26
51653,1804,2024-08-07,银行卡,普通快递,0.0,待发货,江苏,常州,482.57,0.0,482.57
51654,3404,2024-08-07,微信支付,普通快递,10.0,已完成,安徽,芜湖,298.36,1.34,307.02000000000004
51655,11275,2025-07-03,支付宝,普通快递,5.0,已取消,四川,德阳,72.24,0.0,77.24
51656,994,2024-08-07,支付宝,普通快递,5.0,待发货,河南,开封,234.19,9.85,229.34
51657,6005,2024-08-07,微信支付,加急快递,13.6,已发货,湖南,长沙,17.95,0.0,31.549999999999997
51658,11059,2024-08-07,花呗分期,加急快递,25.98,已发货,辽宁,锦州,73.9,0.32,99.56000000000002
51659,6721,2024-08-07,微信支付,普通快递,0.0,已完成,广东,深圳,204.73,1.85,202.88
51660,3641,2025-07-08,支付宝,普通快递,8.0,已完成,海南,文昌,32.06,14.97,25.090000000000003
51661,2701,2024-08-07,微信支付,普通快递,0.0,已完成,北京,丰台区,55.72,3.37,52.35
51662,3884,2024-08-07,支付宝,自提,0.0,已取消,甘肃,酒泉,13.12,4.22,8.899999999999999
51663,1768,2024-08-07,支付宝,加急快递,28.6,已完成,上海,静安区,324.81,0.0,353.41
51664,3376,2024-08-07,银行卡,普通快递,0.0,待发货,山东,淄博,169.92,19.35,150.57
51665,9734,2024-08-07,微信支付,普通快递,5.0,已完成,青海,海东,162.96,0.0,167.96
51666,7838,2024-08-07,京东白条,普通快递,0.0,已完成,北京,朝阳区,742.44,0.0,742.44
51667,1481,2024-08-07,微信支付,普通快递,10.0,退货中,四川,南充,31.54,8.48,33.06
51668,3548,2024-08-06,微信支付,加急快递,23.03,退货中,湖南,岳阳,726.05,1.73,747.3499999999999
51669,6846,2024-08-06,支付宝,自提,0.0,已完成,北京,大兴区,170.41,0.87,169.54
51670,2179,2024-08-06,支付宝,普通快递,0.0,已完成,浙江,嘉兴,32.84,0.0,32.84
51671,2767,2024-08-06,微信支付,普通快递,12.0,已退款,江苏,苏州,49.32,6.96,54.36
51672,7309,2024-08-06,花呗分期,当日达,43.27,已完成,上海,黄浦区,81.77,0.07,124.97
51673,9449,2024-08-06,京东白条,加急快递,24.57,已完成,上海,闵行区,105.41,0.0,129.98
51674,9797,2024-08-06,花呗分期,普通快递,0.0,待发货,广东,中山,440.38,19.96,420.42
51675,6613,2024-08-06,微信支付,普通快递,0.0,已完成,江西,景德镇,53.54,3.73,49.81
51676,3562,2024-08-06,京东白条,普通快递,15.0,已完成,浙江,杭州,89.78,0.0,104.78
51677,10587,2024-08-06,微信支付,普通快递,5.0,已完成,江苏,南通,186.3,0.0,191.3
51678,9405,2025-05-09,支付宝,自提,0.0,已取消,北京,大兴区,282.83,0.0,282.83
51679,10393,2025-10-29,花呗分期,自提,0.0,已完成,北京,西城区,64.08,7.68,56.4
51680,10614,2024-08-06,京东白条,普通快递,12.0,已完成,湖北,黄石,585.28,68.88,528.4
51681,7359,2024-08-06,微信支付,加急快递,15.2,待发货,湖北,黄石,51.56,18.28,48.480000000000004
51682,7019,2024-08-06,支付宝,普通快递,0.0,待发货,浙江,绍兴,5.47,0.0,5.47
51683,10588,2024-08-06,花呗分期,自提,0.0,已完成,江苏,常州,197.76,1.96,195.79999999999998
51684,3253,2024-08-06,微信支付,普通快递,12.0,已发货,四川,成都,63.23,0.0,75.22999999999999
51685,2063,2024-08-06,花呗分期,普通快递,0.0,已发货,广西,桂林,380.41,0.0,380.41
51686,4948,2025-08-01,银行卡,普通快递,0.0,已完成,北京,海淀区,462.08,0.0,462.08
51687,1015,2026-06-30,微信支付,加急快递,25.73,已发货,江苏,无锡,144.18,2.42,167.49
51688,5873,2024-08-05,支付宝,普通快递,5.0,已发货,福建,漳州,111.32,0.0,116.32
51689,2651,2024-08-05,银行卡,普通快递,0.0,已完成,北京,西城区,410.33,0.0,410.33
51690,4951,2026-01-16,银行卡,普通快递,0.0,已完成,安徽,马鞍山,414.32,13.33,400.99
51691,3021,2024-08-05,银行卡,加急快递,21.39,待发货,北京,西城区,23.75,0.0,45.14
51692,8,2024-08-05,支付宝,自提,0.0,已完成,上海,徐汇区,780.0,2.46,777.54
51693,11143,2024-08-05,微信支付,加急快递,17.28,待发货,湖北,宜昌,337.32,4.4,350.20000000000005
51694,9533,2024-08-05,微信支付,普通快递,10.0,已完成,北京,大兴区,319.89,0.0,329.89
51695,7007,2024-08-05,支付宝,加急快递,19.0,待发货,江苏,扬州,112.01,0.0,131.01
51696,154,2024-08-05,支付宝,普通快递,12.0,待发货,吉林,白山,42.06,0.0,54.06
51697,10242,2024-08-05,支付宝,加急快递,14.69,已发货,浙江,嘉兴,4.02,0.0,18.71
51698,8963,2024-08-05,微信支付,普通快递,0.0,已发货,北京,朝阳区,501.18,0.0,501.18
51699,4867,2024-08-05,微信支付,自提,0.0,已退款,江苏,徐州,306.28,11.14,295.14
51700,6008,2024-08-05,支付宝,普通快递,12.0,已退款,辽宁,鞍山,170.3,1.38,180.92000000000002
51701,9434,2024-08-05,花呗分期,普通快递,5.0,已发货,北京,大兴区,278.09,0.0,283.09
51702,7837,2024-08-05,银行卡,普通快递,5.0,已完成,浙江,绍兴,133.43,6.54,131.89
51703,10851,2024-08-05,支付宝,当日达,33.65,已完成,广东,惠州,47.5,6.17,74.97999999999999
51704,6794,2024-08-05,微信支付,普通快递,10.0,已完成,北京,大兴区,3407.71,875.39,2542.32
51705,6964,2024-08-05,微信支付,加急快递,15.1,已发货,浙江,嘉兴,101.56,5.78,110.88
51706,9664,2024-08-05,微信支付,加急快递,13.4,已完成,江苏,扬州,38.47,8.1,43.769999999999996
51707,2503,2024-08-05,微信支付,加急快递,12.33,已发货,山西,长治,39.48,12.95,38.86
51708,2507,2024-08-05,花呗分期,普通快递,0.0,已完成,安徽,淮南,194.29,3.82,190.47
